f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,is_Stego
-6.8839,-6.4056,-6.5813,1.2469,0.64008,1.0142,-3.2017,-6.7429,-4.144,51.756,195.6,79.985,-6.5427,0.97738,-1.8296,8.1752,-8.0983,-7.9225,-7.8588,1.452,1.5389,1.4362,-1.2312,-1.2892,-1.2611,5.5825,6.044,5.6677,-7.547,1.3761,-1.4978,7.0368,-3.4731,0.61195,-0.7961,4.0622,-4.3729,1.402,-1.2839,5.738,-3.6756,0.7324,-0.62313,3.3714,1.9352,1.9842,-0.78924,4.5155,-2.7396,1.5291,-1.2688,6.4357,-2.0967,1.4192,-1.1027,6.6931,-2.3799,1.3701,-1.4332,6.2318,-6.6073,0.7737,-2.1443,12.417,-3.2058,1.5685,-0.63354,6.5463,-3.4795,1.4141,-1.236,5.9722,-8.7816,1.4501,-1.2575,6.1692,0
-7.0599,-6.5606,-7.6146,1.3982,0.74407,1.4036,-2.7244,-5.6797,-1.2586,38.81,136.57,5.7269,-7.12,0.895,-1.8968,9.7715,-8.2607,-8.0052,-7.9253,1.4917,1.5392,1.4557,-1.1164,-1.2892,-1.2065,5.434,6.1153,5.2474,-7.6556,1.4046,-1.3434,5.7719,-3.5328,0.67861,-1.2092,6.9286,-4.4302,1.5332,-1.3384,6.0776,-3.7345,0.78638,-0.86031,4.7321,1.9208,2.267,-1.1647,7.6194,-2.761,1.5689,-1.1758,5.8851,-2.3437,1.4667,-1.2157,7.6982,-2.507,1.4541,-1.4809,6.6445,-6.8892,1.0131,-1.6667,7.8033,-3.4485,1.5636,-0.67375,8.4886,-3.5745,1.4625,-1.3425,6.4547,-8.8383,1.4576,-1.2821,6.118,0
-7.4092,-7.4683,-7.8283,1.4601,1.2753,1.3912,-1.2564,-2.4729,-1.2836,5.3625,34.43,6.1657,-7.4075,1.1926,-1.3603,6.0258,-8.4196,-8.1044,-8.0052,1.6576,1.588,1.527,-1.0897,-1.191,-1.3081,5.3021,5.3095,6.0659,-7.6962,1.357,-1.4007,6.2513,-3.5233,0.59937,-0.79256,4.4459,-4.4401,1.4693,-1.2462,5.778,-3.7522,0.76281,-0.6835,4.0092,1.9036,2.0293,-0.58523,5.6987,-2.6964,1.6777,-1.0603,5.1404,-2.5701,1.6704,-1.364,6.5338,-2.6223,1.4148,-1.4673,6.3987,-7.2794,1.1763,-1.6889,7.7527,-3.6413,1.6175,-1.1115,6.0288,-3.7218,1.4572,-1.2085,5.8053,-8.902,1.4496,-1.2563,6.0304,0
-6.7515,-6.8137,-7.0713,1.1941,0.93562,1.3229,-3.5488,-2.1052,-2.9886,57.889,11.758,45.549,-7.2347,1.2648,-1.4508,6.7344,-8.0976,-7.8836,-7.8096,1.5124,1.5084,1.4054,-1.1786,-1.2828,-1.2647,5.4356,5.5833,5.9481,-7.5241,1.2974,-1.3089,5.7571,-3.4845,0.62416,-0.90792,4.7945,-4.3739,1.4499,-1.2528,5.5847,-3.6937,0.74426,-0.70126,3.7943,1.8739,2.0071,-0.84561,4.9775,-2.7471,1.5256,-1.1113,5.7739,-2.2041,1.3761,-1.2846,7.6571,-2.3794,1.3261,-1.4211,6.5769,-6.531,0.73927,-1.7925,9.7321,-3.299,1.5157,-0.68865,7.4541,-3.4819,1.4424,-1.2246,5.8391,-8.7476,1.4694,-1.3113,6.263,0
-6.8003,-6.4415,-7.4372,1.3443,0.8186,1.4123,-4.4043,-5.0543,-1.4416,79.637,112.58,7.4213,-7.0473,0.94538,-1.8689,9.1231,-8.199,-7.984,-7.8809,1.5457,1.5272,1.4336,-1.2346,-1.199,-1.3179,6.1245,5.1882,5.9958,-7.5789,1.309,-1.4472,6.7797,-3.5107,0.59187,-1.0438,5.4904,-4.3873,1.442,-1.3072,6.0183,-3.7273,0.7133,-0.83252,4.189,1.9215,2.0498,-1.1205,6.6168,-2.7964,1.5946,-1.1106,5.3097,-2.2754,1.3265,-1.3495,6.1873,-2.4147,1.284,-1.4948,6.6253,-6.4799,0.55054,-1.562,8.4601,-3.3684,1.4219,-1.1124,6.0472,-3.5241,1.3955,-1.2862,6.0069,-8.8148,1.4185,-1.2183,5.613,0
-7.0494,-7.3494,-6.0247,1.1179,1.2544,0.32725,-4.7626,-2.6525,-3.7218,96.982,39.786,29.169,-6.8843,1.085,-1.7713,8.0495,-8.4378,-8.0278,-7.9721,1.7892,1.5778,1.4617,-1.0888,-1.2903,-1.2763,5.1828,6.0251,5.8171,-7.6477,1.3097,-1.3565,6.0906,-3.5171,0.60632,-0.76446,3.9411,-4.4232,1.4781,-1.2917,5.8488,-3.742,0.77363,-0.73869,4.0295,1.9906,1.8976,-0.74864,4.431,-2.7313,1.5316,-1.1184,5.7854,-2.3558,1.5286,-0.78289,8.3848,-2.4758,1.3017,-1.3475,5.7738,-7.074,1.1368,-1.6231,7.3756,-3.4823,1.7743,-0.01657,10.874,-3.6287,1.4159,-1.2082,5.7856,-8.8593,1.4379,-1.1864,5.6402,0
-6.9428,-6.6491,-5.6918,1.0952,0.88337,0.12584,-5.4511,-4.8174,-2.8588,117.87,99.134,23.408,-6.5039,1.1277,-1.7555,7.5508,-8.3537,-8.0255,-7.8826,1.6281,1.6735,1.445,-1.0538,-1.3123,-1.3329,5.0547,6.065,6.5401,-7.5923,1.3263,-1.4046,6.4391,-3.4659,0.58038,-0.84657,4.4124,-4.4055,1.4746,-1.2911,5.7724,-3.6716,0.70817,-0.70612,3.6438,1.9953,1.9297,-0.81568,4.6253,-2.7216,1.5559,-1.1021,5.4217,-2.263,1.3536,-1.2524,6.7371,-2.3731,1.2903,-1.4317,6.2692,-7.0381,1.1854,-1.6156,6.9448,-3.4031,1.5457,-0.89228,6.6235,-3.4912,1.4248,-1.2108,5.5304,-8.7758,1.4344,-1.2805,6.2456,0
-6.9812,-6.8613,-7.7432,1.2301,0.97659,1.266,-4.1608,-1.9426,-1.42,80.513,9.3781,6.4407,-6.6042,0.97725,-2.0227,8.9584,-8.5264,-8.008,-7.9261,1.794,1.4918,1.3606,-1.1253,-1.2258,-1.3414,5.2246,5.605,5.9737,-7.7061,1.358,-1.3171,5.9119,-3.5559,0.58643,-1.0338,5.7391,-4.4794,1.5237,-1.3338,6.22,-3.7276,0.61931,-0.84425,5.2495,1.8163,2.0601,-1.0797,5.7669,-2.8429,1.6903,-0.96643,4.6617,-2.3967,1.4862,-1.6156,7.3286,-2.4355,1.3198,-1.5829,7.013,-6.9999,1.0878,-1.8727,8.0905,-3.6113,1.5616,-1.0495,6.2779,-3.5793,1.4988,-1.3127,6.5008,-8.8491,1.4924,-1.2207,5.7307,0
-6.779,-5.291,-6.7295,1.1462,0.25585,1.1482,-1.7233,-15.982,-1.529,8.3708,871.22,6.6329,-6.4211,1.2894,-1.7113,8.5869,-5.9249,-5.7953,-5.847,1.3369,1.5286,1.4282,-1.3815,-1.2042,-1.23,6.6101,5.7906,6.0105,-5.2795,1.1232,-1.3803,6.6783,-2.2748,1.0214,-0.032514,3.1957,-2.8038,2.0129,-0.5914,4.3302,-2.5936,0.97923,-0.019274,3.2052,4.9938,3.453,-0.031385,3.8655,-2.3705,1.8126,-1.0646,4.9872,-1.5088,1.7398,-0.82757,6.0357,-1.5749,1.3906,-1.0576,6.2201,-6.8775,1.3001,-1.6394,7.6332,-1.7339,2.1012,-0.5128,4.3677,-1.8403,1.8183,-0.89938,4.9462,-7.4025,1.3776,-1.2803,6.0143,0
-6.808,-6.9258,-7.7259,1.2743,1.1162,1.302,-3.0253,-1.7316,-1.3848,43.539,8.4232,6.3711,-6.4387,0.90222,-2.2261,10.832,-7.0941,-6.9685,-7.2152,1.8368,1.6502,1.5596,-1.0699,-1.0867,-1.0808,4.9824,5.0907,5.3067,-6.7594,1.6023,-1.1221,5.125,-3.5477,0.61198,-1.0964,6.2736,-4.4151,1.5064,-1.3233,5.917,-3.7411,0.65934,-0.85817,5.4829,1.8939,2.0038,-1.2056,6.6908,-2.7893,1.6944,-1.0819,5.759,-2.206,1.2726,-1.2047,6.8096,-2.316,1.3685,-1.5373,7.3392,-7.0572,1.1455,-1.8409,8.0585,-2.8606,1.7196,-0.68898,5.2929,-2.9753,1.6131,-0.98564,5.195,-8.2246,1.4252,-1.2909,6.0097,0
-6.9546,-7.104,-7.5152,1.3476,1.0864,1.4413,-2.6066,-3.0202,-1.3262,33.834,47.331,6.6668,-7.2118,1.4292,-1.3899,5.778,-8.5565,-8.1577,-8.0843,1.8529,1.5028,1.4519,-1.0542,-1.3071,-1.2959,4.9053,6.2008,6.0435,-7.8088,1.3409,-1.3365,5.9817,-3.5954,0.67072,-0.76859,4.5106,-4.4495,1.4918,-1.2793,5.8679,-3.8532,0.82877,-0.49154,3.4321,2.1275,2.2578,-0.71826,4.6988,-2.7774,1.6567,-1.0597,5.1771,-2.449,1.4181,-1.1954,5.763,-2.5763,1.3741,-1.4029,6.6728,-6.5702,0.51684,-1.9821,11.636,-3.6121,1.594,-1.0079,5.6864,-3.7007,1.5413,-1.1312,5.5381,-9.0778,1.4806,-1.2195,5.9108,0
-6.8021,-5.9477,-6.7344,1.1671,0.41109,1.1221,-1.6779,-12.258,-1.7127,7.3707,492.56,7.7051,-6.4473,1.1705,-1.875,8.3499,-8.1362,-7.8971,-7.875,1.5373,1.5765,1.5,-1.3171,-1.2843,-1.2863,6.3972,5.9513,5.8338,-7.5521,1.3676,-1.4358,6.7891,-3.4855,0.63013,-0.89459,4.6459,-4.3802,1.4228,-1.2424,5.5591,-3.6955,0.75869,-0.64307,3.3739,1.8485,2.1004,-0.83597,5.096,-2.7849,1.493,-1.0214,4.9505,-2.0521,1.5485,-0.93826,6.744,-2.4048,1.4382,-1.4999,6.617,-6.4071,0.56708,-1.8107,9.441,-3.1574,1.692,-0.60537,8.086,-3.4818,1.4601,-1.2758,6.0956,-8.7678,1.4554,-1.2535,5.9986,0
-6.837,-7.3455,-6.9762,1.1702,1.3415,1.0554,-1.5235,-2.4797,-3.3196,7.1246,33.614,54.557,-6.679,1.0263,-1.685,8.0585,-8.2032,-8.12,-8.0968,1.3804,1.372,1.3673,-1.5181,-1.4508,-1.4841,7.4847,6.9326,7.5241,-7.8416,1.3747,-1.4224,6.856,-3.6607,0.77284,-0.41988,3.3739,-4.5003,1.429,-1.2581,5.8525,-3.9346,1.0061,-0.22504,2.7555,1.9567,2.1809,-0.5657,4.0854,-2.7554,1.5819,-1.1346,5.6825,-2.514,1.811,-0.55768,6.7257,-2.6974,1.3489,-1.2154,5.9281,-6.4851,0.52211,-2.2372,13.974,-3.5383,1.8667,-0.10863,7.4416,-3.7452,1.4855,-1.0619,5.3282,-8.9795,1.4125,-1.1527,5.7643,0
-6.9132,-6.8055,-7.563,1.4128,0.86282,1.4168,-3.571,-4.0939,-1.3835,61.622,84.98,6.248,-7.1375,1.169,-1.6759,7.8064,-8.4988,-8.1292,-8.0616,1.8026,1.5105,1.4576,-1.1061,-1.278,-1.3344,5.1218,5.7959,6.3204,-7.7531,1.3326,-1.4005,6.3846,-3.5617,0.67811,-0.80654,4.6791,-4.411,1.4702,-1.3228,6.2352,-3.8022,0.82235,-0.55447,3.7383,2.1959,2.119,-0.74054,5.1599,-2.8165,1.6366,-1.1109,5.713,-2.3432,1.6561,-0.6897,6.2689,-2.5276,1.3464,-1.5043,6.7089,-6.5986,0.64114,-1.5761,8.2769,-3.4705,1.8756,-0.34195,7.1821,-3.6575,1.5064,-1.1653,5.6547,-9.0106,1.4699,-1.1695,5.4728,0
-6.7921,-7.0778,-7.4463,1.3483,1.0378,1.3619,-4.3928,-1.7608,-2.8582,89.288,8.4915,44.262,-6.6725,0.99822,-1.5754,7.6149,-8.1457,-7.9136,-7.8289,1.5641,1.4862,1.4877,-1.121,-1.243,-1.3259,5.2292,5.6351,6.1277,-7.5203,1.3665,-1.51,7.1858,-3.4454,0.62155,-0.74818,4.1668,-4.3505,1.3995,-1.2732,5.8437,-3.6618,0.76893,-0.56908,3.3186,2.1067,2.1449,-0.54364,4.1732,-2.7523,1.5787,-1.0895,5.1729,-2.152,1.3885,-1.1979,6.6868,-2.3017,1.2602,-1.4611,6.377,-6.9669,1.1755,-1.6091,7.2166,-3.2317,1.5409,-0.77122,6.6123,-3.3984,1.4094,-1.2677,6.1154,-8.7312,1.4669,-1.2242,6.0672,0
-6.8342,-6.0165,-7.4344,1.5892,0.61887,1.4621,-2.2009,-6.8137,-1.2105,28.207,181.77,5.9263,-6.8372,1.0998,-1.7347,7.9699,-7.5801,-7.5825,-7.5804,1.3145,1.2742,1.2954,-1.4498,-1.3378,-1.371,6.6658,5.9206,6.7208,-7.3978,1.313,-1.3778,6.4003,-3.6132,0.84838,-0.36707,3.2695,-4.489,1.4861,-1.2046,5.8071,-3.8203,1.004,-0.20252,2.6576,1.8877,2.2636,-0.59462,4.2345,-2.6979,1.5902,-1.1358,5.3589,-2.4061,1.5439,-1.0852,6.9215,-2.4566,1.3857,-1.2883,5.9306,-6.4833,0.62807,-2.2437,12.568,-3.2357,1.6378,-0.8151,6.0941,-3.3205,1.4561,-1.2234,6.0295,-8.6768,1.4786,-1.2732,6.409,0
-6.7113,-6.7162,-7.0132,1.3032,0.87936,1.3397,-2.8551,-1.7884,-1.5177,41.05,8.4266,6.7215,-7,1.5098,-1.339,5.4004,-8.3271,-7.9494,-7.9275,1.7655,1.4815,1.4368,-1.054,-1.2836,-1.2831,4.8981,6.0581,5.6719,-7.6096,1.3386,-1.3374,5.8677,-3.5404,0.6447,-0.77403,4.3959,-4.4372,1.4926,-1.3146,6.0932,-3.7675,0.7845,-0.50997,3.2167,1.9253,2.1657,-0.65008,4.4059,-2.7876,1.6917,-1.1496,5.8729,-2.3014,1.3515,-1.2543,6.3314,-2.4576,1.3127,-1.4606,7.6073,-6.2894,0.4833,-2.1102,12.819,-3.4659,1.5331,-0.8874,5.6112,-3.601,1.5296,-1.1812,5.8289,-8.8014,1.4668,-1.2125,6.1868,0
-6.7808,-7.2651,-7.1009,1.3151,1.2384,1.145,-4.1082,-1.6107,-1.6122,75.655,9.0688,7.1615,-6.891,1.2252,-1.5102,7.6227,-8.274,-8.0504,-7.9229,1.552,1.5174,1.4519,-1.0121,-1.2456,-1.4118,4.6708,5.9413,6.8928,-7.6422,1.3395,-1.3021,5.8233,-3.5348,0.69161,-0.80908,4.666,-4.4283,1.5147,-1.2968,6.0833,-3.7641,0.8427,-0.58847,3.711,1.9627,2.3256,-0.71703,4.9164,-2.7623,1.5943,-1.0277,4.9313,-2.392,1.4432,-1.2435,7.2578,-2.4795,1.3115,-1.4044,6.7134,-6.4613,0.56689,-2.0921,13.785,-3.4935,1.561,-0.70085,7.5904,-3.6082,1.5122,-1.1238,5.5169,-8.9156,1.5169,-1.1631,5.4994,0
-7.0008,-7.0195,-7.6132,1.5443,1.1683,1.3245,-2.2311,-1.6476,-1.2353,28.222,7.6903,5.7419,-7.1831,1.4687,-1.3891,6.6899,-8.3507,-8.055,-7.9544,1.7645,1.5587,1.4681,-1.0282,-1.2402,-1.2458,4.8449,5.6116,5.7296,-7.6358,1.3282,-1.3445,6.1368,-3.5465,0.66734,-0.82547,4.6527,-4.4341,1.4564,-1.2122,5.5407,-3.782,0.82204,-0.5779,3.5171,1.904,2.3174,-0.7378,4.7921,-2.7324,1.5427,-1.0439,5.1097,-2.4329,1.5467,-1.1239,6.2938,-2.5333,1.4018,-1.4944,6.9008,-6.6554,0.6927,-1.9702,10.391,-3.5716,1.6662,-0.82038,7.4413,-3.6639,1.5232,-1.1625,5.4184,-8.8736,1.4991,-1.1673,5.9571,0
-6.7361,-6.3339,-6.5585,1.2939,1.0455,1.2359,-2.4933,-3.21,-2.7502,34.657,53.43,38.96,-6.4988,1.2244,-1.4739,6.6487,-5.6572,-5.6539,-5.7023,1.3741,1.4784,1.4685,-1.3477,-1.2077,-1.2843,6.368,5.948,5.8668,-5.0908,1.1045,-1.5149,7.5026,-2.289,1.1215,-0.068922,3.0702,-2.8398,2.0712,-0.59607,4.3862,-2.5996,1.0846,-0.026148,3.0685,4.5282,3.2639,-0.23281,4.0977,-2.3038,1.7184,-1.1577,5.3855,-1.3612,1.55,-0.73848,5.7507,-1.4583,1.4787,-1.1019,6.2153,-6.8388,1.3523,-1.4564,6.4627,-1.5153,1.86,-0.62285,5.705,-1.6599,1.6505,-1.0008,5.6985,-7.2722,1.4489,-1.2895,6.0327,0
-6.5778,-6.4565,-7.6594,1.0739,0.59482,1.4254,-3.808,-2.4251,-1.3114,74.958,12.868,6.1991,-6.9059,1.2444,-1.339,5.8967,-8.3746,-8.0189,-7.8582,1.8109,1.6906,1.4517,-1.1007,-1.2338,-1.2863,5.0955,5.3242,5.6154,-7.5811,1.3814,-1.5006,7.5247,-3.4676,0.65951,-0.65277,3.7797,-4.3987,1.4996,-1.3558,6.324,-3.6748,0.81265,-0.53942,3.2442,2.1114,2.2456,-0.61133,4.477,-2.7502,1.5664,-1.2243,6.206,-2.3028,1.7265,-1.0662,7.9848,-2.3185,1.3301,-1.4524,6.4156,-7.1363,1.2993,-1.3276,5.5973,-3.3865,1.8101,-0.52762,9.693,-3.4225,1.4349,-1.2799,6.0271,-8.8227,1.4911,-1.1734,5.575,0
-5.9667,-6.4929,-6.4063,0.63005,1.3367,0.7341,-9.1079,-3.6266,-2.2906,293.83,64.821,12.661,-6.5321,0.98261,-1.7017,8.5747,-7.7335,-7.7221,-7.7767,1.3568,1.4163,1.5088,-1.3138,-1.4187,-1.3364,6.1004,6.2585,5.8502,-7.3661,1.3012,-1.5151,7.0697,-3.4255,0.51453,-0.85962,4.5931,-4.4043,1.5361,-1.3043,5.7381,-3.5843,0.55292,-0.78864,4.6995,2.2975,2.6696,-0.36709,4.9954,-3.2449,1.8085,-0.69495,4.2787,-1.4845,1.6947,-0.63887,6.9883,-1.9974,1.7438,-1.3832,5.724,-6.8115,1.1277,-1.5781,6.8719,-2.6579,2.1544,0.073586,7.5277,-3.0659,1.7095,-1.0902,5.4917,-8.5011,1.4894,-1.1886,5.6058,0
-7.4406,-7.1801,-6.6714,1.5301,1.357,1.5378,-2.225,-1.2841,-3.7565,32.37,6.0396,66.643,-7.1755,1.3093,-1.5606,7.395,-7.819,-7.7681,-8.0765,1.3439,1.3649,1.5534,-1.2904,-1.3692,-1.3813,5.5497,6.3564,6.3137,-7.5186,1.2943,-1.3981,6.5901,-3.4109,0.57676,-0.70598,4.5478,-4.3704,1.4702,-1.3707,6.899,-3.5605,0.61654,-0.5693,4.1146,1.9074,2.3792,-0.49691,4.6232,-3.2439,2.0847,-0.69019,4.2369,-1.6077,1.9104,-1.0159,6.6801,-2.2331,1.3557,-1.3398,6.1722,-6.6513,1.003,-1.9875,9.3257,-2.68,2.0632,-0.29031,5.9408,-3.3579,1.5392,-1.0945,5.3167,-8.6798,1.437,-1.2832,6.1823,0
-6.9013,-7.1235,-7.3363,1.2108,1.3891,1.3176,-1.3274,-2.4634,-2.8336,6.1897,37.355,40.782,-6.9974,1.3322,-1.2669,5.7669,-6.8318,-6.9894,-7.4133,2.816,2.566,1.9104,-0.41049,-0.36603,-0.51993,3.4327,3.7236,4.2959,-6.7056,3.029,-0.4219,3.7198,-3.749,0.50081,-0.86021,4.4402,-4.7431,1.3511,-1.377,6.4636,-3.8592,0.54496,-0.88235,4.5105,1.7853,1.8813,-0.89965,5.3092,-3.3673,1.8884,-0.83769,4.9528,-1.7856,1.5264,-0.70746,6.2729,-2.0244,1.3242,-1.3506,6.8484,-7.0972,1.2932,-1.3395,6.1897,-2.5214,2.5401,-0.23714,4.6896,-2.96,1.974,-0.59054,4.5189,-7.9481,1.9894,-0.69004,4.3036,0
-6.3563,-5.7752,-6.6913,1.6107,0.97527,1.4319,-6.4372,-7.7327,-4.3657,131.54,195,82.788,-6.1482,1.2001,-1.5825,6.7036,-5.8498,-6.1037,-6.1434,1.2851,1.4814,1.4401,-1.2441,-1.2898,-1.2625,5.9449,7.0916,6.511,-5.7558,1.3779,-1.1281,5.8139,-3.057,0.62429,-0.49178,4.4419,-3.6623,1.5454,-1.1413,5.9991,-3.3056,0.63823,-0.48696,4.3923,2.5931,2.3934,-0.31296,3.6717,-3.2736,2.053,-0.78048,4.5355,-1.0696,1.4019,-0.71344,5.6876,-1.2363,1.3353,-1.4686,7.2452,-6.6229,1.2856,-1.2811,5.537,-1.7071,1.8767,-0.49781,5.3973,-1.8717,1.5277,-1.1013,5.8897,-7.2583,1.3957,-1.3323,6.8915,0
-6.1049,-5.6737,-6.0684,1.7197,1.7534,1.7042,-5.7851,-5.6281,-5.7075,113.81,114.61,115.42,-5.7108,1.192,-1.3204,5.9043,-5.1452,-4.5442,-5.1431,1.5568,1.7457,1.4879,-1.5172,-1.0085,-0.87516,8.7139,4.9666,5.0158,-4.3836,1.561,-1.0771,6.2891,-2.4953,0.91964,0.13729,4.6278,-3.0493,1.7534,-0.72056,5.5264,-2.591,0.8739,0.21578,4.156,3.5606,3.8073,-0.38005,3.9648,-2.8698,2.0276,-0.95928,4.5948,-0.34588,2.2389,-0.027232,6.2125,-0.61988,1.5902,-0.98873,5.4834,-5.9101,1.4612,-1.1616,5.6077,-0.59239,2.8382,0.36479,5.4211,-0.86533,1.8546,-0.71634,4.8489,-6.0953,1.5926,-0.9605,4.9986,0
-6.4465,-6.42,-7.0756,1.0761,1.3029,1.4107,-2.0506,-3.9456,-1.3382,9.6287,73.885,5.9094,-6.6137,1.2949,-1.5373,7.333,-6.797,-6.3602,-6.8526,1.9767,2.6678,2.1972,-0.60527,-0.53866,-0.40645,4.0416,3.3862,3.7129,-6.1611,2.428,-0.59383,3.8831,-3.5008,0.51367,-0.85079,4.6032,-4.4845,1.3453,-1.3204,6.2228,-3.5984,0.52957,-0.75942,4.2386,2.2644,2.7394,-0.50877,4.7361,-3.4902,1.7563,-0.8299,4.9029,-1.27,1.9427,-0.051132,7.6641,-1.631,1.4022,-1.2656,7.2228,-6.7608,1.2609,-1.323,5.8951,-1.9704,2.7123,0.19418,6.2012,-2.2399,2.0662,-0.57921,4.3643,-7.5561,1.8202,-0.82356,4.6926,0
-5.9216,-6.4857,-6.7477,0.57402,1.3292,0.95995,-9.8672,-3.5437,-4.8957,336.95,62.695,111.46,-6.5932,1.0441,-1.5677,7.0405,-7.7584,-7.7161,-7.7705,1.3651,1.3956,1.5062,-1.3818,-1.3756,-1.3653,7.0548,5.9893,5.9252,-7.3654,1.2663,-1.4721,6.7003,-3.348,0.49867,-0.9451,4.8361,-4.3648,1.4769,-1.2988,5.8859,-3.489,0.5353,-0.88682,4.5858,2.2466,2.785,-0.66032,5.4541,-3.1969,1.9071,-0.75846,4.6532,-1.5651,1.6085,-0.56694,6.2794,-2.0943,1.7013,-1.3898,5.9355,-6.7506,1.0713,-1.7356,8.9417,-2.7412,2.1359,-0.021227,7.4406,-3.1195,1.7219,-1.0756,5.2739,-8.4955,1.5057,-1.2217,5.8372,0
-6.5917,-6.7311,-6.6383,1.6248,1.1661,1.3164,-2.3624,-1.7243,-3.2985,38.4,8.6527,56.378,-6.9843,1.2114,-1.2366,5.7009,-7.5181,-7.6659,-7.6496,2.5858,1.8827,1.8918,0.46638,-0.35295,-0.001842,5.5435,5.4211,5.4817,-7.2589,2.3632,0.2405,6.3197,-3.7065,0.61631,-0.6372,4.4869,-4.7992,1.4729,-1.2866,6.2294,-3.794,0.62313,-0.55313,4.137,1.7946,2.9929,-0.75789,4.3193,-3.5932,2.0101,-0.6851,4.4902,-1.5479,1.5368,-0.37886,6.4746,-1.8824,1.3775,-1.2684,7.2329,-6.4159,1.2132,-1.4131,7.0677,-2.7782,2.3916,0.31108,5.959,-3.1511,2.0323,-0.3986,5.0877,-8.293,2.0731,-0.15168,5.2023,0
-6.9936,-7.3286,-6.8727,1.3093,1.336,1.1562,-3.7015,-2.4342,-2.9954,64.596,33.465,45.743,-7.0679,1.2085,-1.627,7.7113,-8.2537,-8.0915,-7.9015,2.562,1.3759,1.2941,-1.6669,-1.2858,-1.4203,6.7822,5.9239,6.2796,-7.7325,1.3488,-1.3981,6.3937,-3.6786,0.6552,-0.8563,4.3552,-4.7767,4.2438,-5.2772,58.617,-3.8698,0.75097,-0.87766,4.4597,1.4966,5.4204,-1.6904,8.2463,-3.6139,3.4928,-2.2883,15.057,-1.9886,2.0326,-0.47605,6.1003,-2.2364,1.5593,-1.1166,5.5038,-6.5061,0.8428,-2.0755,9.3328,-3.2277,2.5689,-0.0069362,7.1674,-3.4898,1.7968,-1.1032,5.3875,-8.8434,1.5551,-1.1529,5.4012,0
-6.7972,-5.3252,-6.8408,1.3302,0.26797,1.3473,-2.501,-15.489,-2.4295,33.05,816.83,32.22,-6.6405,1.1591,-1.8156,10.32,-5.8311,-5.8102,-5.8108,1.3296,1.5127,1.403,-1.3902,-1.1402,-1.3014,6.6989,5.5671,5.9892,-5.2835,1.1452,-1.5085,7.195,-2.5213,0.91153,-0.023552,3.6603,-3.0335,1.8717,-0.67586,4.7021,-2.8195,0.89577,0.0012147,3.612,4.6069,3.4008,0.3444,5.0368,-2.4747,1.7613,-0.99484,4.5945,-1.24,1.4945,-0.77649,6.5584,-1.5055,1.2986,-1.1881,6.5149,-6.6655,1.2266,-1.5448,6.7577,-1.5225,1.9861,-0.47486,5.7074,-1.8171,1.788,-0.91874,5.1055,-7.4469,1.3709,-1.3425,6.1701,0
-6.5641,-6.6861,-7.353,1.4271,1.3724,1.3597,-3.1542,-3.3535,-1.37,54.774,57.738,6.2018,-6.6261,1.2921,-1.4347,8.1917,-7.4887,-7.6286,-7.9152,1.3755,1.3959,1.5037,-1.3429,-1.1973,-1.2769,6.4863,5.2749,6.2273,-7.4249,1.438,-1.2245,5.6303,-3.7813,1.1694,-1.5664,6.2805,-5.1568,3.1307,-2.0894,9.7154,-3.8327,1.1187,-1.4902,6.1555,1.4399,10.139,-2.2561,10.734,-3.6467,2.1568,-0.55371,4.2893,-1.8843,1.6304,-0.93129,5.7169,-1.8232,1.4343,-1.5413,7.4952,-6.1962,0.82518,-1.8953,9.0292,-2.7633,1.735,-0.64342,6.1737,-3.0621,1.7515,-1.0579,5.4175,-8.414,1.3797,-1.2654,5.9921,0
-6.3866,-7.5724,-7.0539,0.54215,1.2432,1.4384,-6.9316,-1.4507,-2.2345,203.55,6.5931,30.126,-7.0863,1.1432,-1.7698,7.833,-7.9963,-7.8445,-8.1448,1.3868,1.3423,1.4343,-1.3448,-1.4153,-1.2874,5.9816,6.2105,5.9398,-7.6687,1.3537,-1.4117,6.1963,-3.4382,0.52947,-0.81802,4.9341,-4.4031,1.516,-1.297,5.99,-3.6058,0.58315,-0.77973,4.8904,2.1653,2.3334,-0.68225,4.9473,-3.0431,1.8979,-0.82641,4.4857,-1.8072,1.7272,-0.7394,5.5903,-2.4736,1.5382,-1.0972,5.217,-7.0979,1.0507,-1.8461,8.4859,-2.8592,1.9444,-0.38032,6.3345,-3.554,1.6267,-1.0778,5.4374,-8.8281,1.4816,-1.2804,6.3104,0
