f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,is_Stego
-4.6723,-6.9664,-5.1819,0.67517,1.4894,1.1811,-6.1981,-3.2401,-1.7835,168.94,53.397,7.7713,-5.7415,0.61576,-2.178,13.121,-7.5232,-7.3611,-7.6925,1.4488,1.2835,1.4859,-1.2795,-1.3856,-1.0072,6.3623,6.5398,5.2293,-7.0308,1.2953,-1.403,6.8182,-3.0442,0.53653,-3.4819,39.433,-12.73,131.64,-0.91975,2.2497,-3.0832,0.27486,0.13015,5.9419,-10.664,266.42,-0.6514,1.703,-3.2197,5.4298,-1.4138,5.3438,-0.85527,1.2117,-1.2153,11.245,-0.050396,0.92693,-2.0512,8.6346,-6.5305,0.91922,-1.9544,10.061,-3.0093,1.7263,-0.0077911,10.144,-3.2783,1.6693,-1.1145,5.2541,-8.3685,1.7812,-1.054,4.9111,0
-7.0584,-7.0594,-5.3842,1.2802,1.3457,0.14453,-1.465,-2.5415,-39.887,6.7216,35.066,3122.1,-6.6447,1.3109,-1.5214,6.9462,-7.4932,-7.414,-8.9922,1.3714,1.2635,3.3305,-1.3797,-1.3379,-0.14499,6.7882,6.2576,3.1871,-7.1199,1.3043,-1.4297,7.3072,-7.272,13.7,0.34383,1.2798,-16.395,163.61,-0.35571,1.4006,-7.2752,13.156,0.30026,1.2493,-15.78,299.13,-0.10157,1.2302,-2.7103,3.855,-1.4064,6.0468,-2.9591,1.7162,-0.75564,5.271,-4.032,3.7827,-0.25098,2.6401,-6.5646,0.86901,-2.0352,9.639,-3.4621,1.7982,-0.95174,6.1373,-4.6154,3.1962,-0.31727,3.0418,-8.3916,1.5541,-1.1266,5.5782,0
-5.6687,-6.2858,-5.0016,0.95249,1.1104,0.41022,-1.6484,-1.6297,-3.0664,7.0117,7.9111,19.127,-5.728,1.2602,-1.8738,9.4195,-5.7556,-6.1184,-5.9257,1.6556,1.897,1.9328,-0.84244,-0.80843,-0.68716,4.5998,4.6826,4.4018,-5.5673,2.1446,-0.88304,4.6531,-2.2647,1.0508,0.10214,3.2065,-3.2027,2.4189,-0.46184,3.9881,-2.3545,1.0339,0.043476,3.1982,4.2348,6.5384,0.55107,3.0781,-2.8018,2.0447,-0.91175,4.5595,-1.0693,1.9057,-0.77444,5.0338,-1.1037,1.4476,-1.15,6.3242,-6.0085,1.1182,-1.4525,6.7961,-1.5548,1.9585,-0.50656,4.8052,-1.791,1.8617,-0.78384,4.6225,-7.0492,1.7144,-1.0789,6.2538,0
-6.9193,-6.9853,-6.9467,1.326,1.2895,1.6373,-1.2341,-1.4666,-1.9182,5.94,6.4805,24.555,-6.959,1.2804,-1.1219,6.2388,-7.4214,-7.4717,-9.0372,1.2853,1.4135,5.0915,-1.291,-1.2893,-0.40434,5.934,6.1445,2.2531,-7.0797,1.3043,-1.2322,5.7681,-4.0804,2.057,0.10165,1.351,-11.078,113.48,-1.1203,2.7078,-4.206,1.7287,0.14706,1.4484,-8.765,253.19,-0.82367,1.9884,-2.9206,2.5675,-0.53483,3.539,-1.947,2.5148,-0.17595,4.1359,-1.9116,1.1868,-1.5819,7.9328,-6.3507,0.76095,-2.315,11.24,-2.8452,2.3867,-0.086244,5.6068,-3.3673,1.9031,-0.90485,4.7561,-8.5843,1.5544,-1.0095,5.1204,0
-6.6753,-6.456,-6.4601,0.76961,1.0962,1.1383,-2.4086,-1.7945,-3.185,11.667,8.0049,53.195,-6.3798,1.3271,-1.6829,6.8415,-9.6548,-7.7246,-7.7361,7.1139,1.3042,1.3029,-0.13213,-1.4763,-1.3973,1.8764,7.1439,6.6735,-7.3209,1.2723,-1.5131,7.2125,-5.3529,4.5426,0.21445,1.3076,-14.012,146.8,-0.72937,1.8341,-5.4152,4.2799,0.23911,1.3592,-12.924,274.21,-0.44989,1.4296,-2.8189,2.9421,-0.57564,3.1284,-2.7764,2.2523,-0.56101,4.6303,-2.88,1.565,-1.225,6.0172,-5.9389,0.59038,-2.5666,15.454,-3.7697,2.826,-0.32065,3.972,-3.6568,1.4221,-1.2412,6.2242,-8.4915,1.4214,-1.1477,5.677,0
-5.7653,-6.7104,-6.4427,0.46862,1.1671,0.53663,-11.58,-1.5473,-1.4212,384.95,7.6957,8.2283,-6.3288,1.2312,-1.7689,7.8879,-11.004,-10.302,-10.53,19.463,13.14,14.325,-0.52277,-0.54423,-0.42851,2.2631,3.9011,3.4777,-9.1295,12.012,-0.62444,3.364,-5.2453,6.6663,0.0052099,1.3612,-19.346,175.29,0.097804,1.2621,-5.2265,6.7737,-0.13793,1.4542,-17.331,214.73,0.072893,1.6079,-8.3064,87.396,-1.2561,3.541,-2.8296,2.348,1.1239,5.9365,-4.5002,7.0635,0.19014,1.5994,-6.5899,0.78174,-1.471,8.6445,-5.7988,14.049,-0.028544,2.0474,-6.3449,12.649,-0.018082,1.7563,-9.3705,3.3515,0.08866,2.9013,0
-6.5792,-6.6967,-6.4496,1.4,1.2352,0.34454,-1.6311,-1.4463,-10.697,6.3742,6.0376,489.23,-6.7325,1.3554,-1.6843,8.0149,-7.33,-7.4192,-10.064,1.6145,1.591,7.9405,-1.1178,-1.1362,0.15239,5.4254,4.9882,1.9573,-6.9431,1.4761,-1.1726,5.5705,-7.1466,15.708,0.25021,1.2451,-15.205,149.79,-0.52147,1.6264,-7.015,15.228,0.12318,1.192,-14.299,282.57,-0.27821,1.3317,-3.2829,7.6051,-1.6686,6.3442,-2.6578,1.7212,-0.92395,5.3626,-4.0086,4.5745,-0.37514,2.6852,-6.1472,0.71202,-2.0665,10.132,-3.3619,2.5017,-1.6856,8.3518,-4.6365,4.0719,-0.33413,2.8759,-8.3739,1.8357,-0.96521,4.9055,0
-6.7328,-6.7123,-7.1827,1.2281,1.3364,1.2764,-1.6127,-3.6299,-2.5959,7.6581,64.734,36.678,-6.7853,1.1743,-1.7733,8.3916,-7.4663,-7.0212,-7.4713,1.2535,1.2144,1.1727,-1.4645,-1.5059,-1.5221,6.6716,6.4951,7.1175,-6.8068,1.0867,-1.7803,7.8333,-3.2706,0.57277,-0.69902,4.1682,-4.1649,1.8816,-1.2644,5.5966,-3.4488,0.54903,-0.50923,3.822,1.403,4.9346,-0.40698,2.9618,-2.6617,1.9084,-0.92378,4.9304,-2.2895,1.3316,-1.2554,8.0773,-2.8493,1.5431,-1.2023,6.378,-6.0958,0.5695,-2.6525,15.81,-3.0104,1.5702,-0.66994,7.0016,-3.3794,1.487,-1.0756,5.8675,-8.3267,1.3475,-1.4251,6.7118,0
-6.6379,-6.7622,-7.5537,1.2434,1.2158,1.2083,-2.8129,-2.775,-0.17313,40.257,40.969,3.1475,-6.8805,1.2007,-1.4549,6.4923,-7.4692,-7.3803,-9.8668,1.466,1.5041,6.1964,-1.2716,-1.1579,-0.036811,5.8427,5.2977,2.1328,-7.0528,1.366,-1.198,5.8017,-6.007,10.731,0.082134,1.215,-13.024,122.38,-0.85969,2.2598,-6.0133,10.3,0.030513,1.1953,-11.626,249.35,-0.56887,1.6766,-3.3825,8.2907,-2.158,9.9015,-2.5208,2.1539,-0.69011,4.6827,-3.3742,3.2727,-0.49383,2.8884,-6.2413,0.75461,-2.3612,11.472,-3.2758,2.4663,-1.0663,6.0125,-4.0744,2.844,-0.54243,3.4621,-8.4872,1.7273,-0.99069,4.8503,0
-6.3494,-6.5488,-6.7729,1.2981,1.4086,1.2446,-4.8833,-3.1215,-3.1233,97.459,45.52,52.918,-6.1566,1.0663,-1.7671,7.989,-9.1468,-9.0498,-9.4178,17.739,17.662,18.297,-1.004,-1.0511,-0.95913,3.023,3.2844,2.8403,-8.5468,15.601,-0.91278,2.8283,-5.8655,8.282,0.45573,1.4024,-14.337,144.82,-0.55539,1.6911,-5.9235,7.7129,0.43027,1.3743,-13.916,293.95,-0.21112,1.3508,-2.2947,2.0109,-0.85585,4.2963,-3.3555,4.4088,-0.34957,2.3842,-3.7394,3.6921,-0.25218,2.6527,-5.7572,0.50805,-1.806,11.429,-4.3206,8.501,-0.53397,2.124,-4.7301,7.1198,-0.38071,1.9819,-8.2682,2.2157,-0.43838,3.3849,0
-6.7612,-6.7433,-6.9663,1.1941,1.3625,1.211,-1.6474,-3.5511,-2.8575,7.7599,62.99,42.296,-6.789,1.2083,-1.5455,7.1092,-7.4292,-7.3633,-8.5037,1.3438,1.3156,3.0817,-1.2821,-1.2485,-0.26779,5.8742,5.5424,2.9897,-7.0336,1.3329,-1.361,6.6605,-4.7876,3.985,0.18349,1.8084,-14.144,150.23,-0.64868,1.7587,-4.7263,3.405,0.19282,1.2536,-12.818,283.79,-0.41328,1.4266,-2.9897,7.6517,-2.8629,13.631,-2.7973,1.9706,-0.34154,6.6629,-2.6351,1.1244,-1.3014,7.1163,-6.2893,0.82834,-2.2441,11.105,-3.3999,1.9622,-0.17201,8.5028,-4.2573,2.7913,-0.53141,3.3581,-8.3812,1.656,-1.1115,5.2412,0
-6.4884,-6.5398,-6.7018,1.2965,1.2825,1.3159,-2.8562,-2.5437,-2.5139,38.258,37.712,35.322,-6.1198,0.76251,-1.665,7.7739,-10.426,-10.257,-10.191,13.791,13.459,12.979,-0.38727,-0.50642,-0.42385,3.589,4.3144,4.0396,-9.5746,13.11,-0.48027,4.2035,-4.4028,3.4926,0.22531,1.8487,-13.823,145.51,-0.65494,1.767,-4.295,2.8988,0.23924,1.2623,-12.554,297.27,-0.40918,1.3931,-3.0856,5.6952,-1.4746,5.1198,-1.952,0.86764,-0.36939,11.211,-2.4769,1.1078,-1.0679,6.692,-5.8471,0.43525,-1.9712,13.553,-4.6112,5.457,-0.063418,2.8418,-5.0959,6.0088,-0.23137,2.3011,-8.9826,2.4788,-0.24201,3.1669,0
-6.5102,-6.5802,-7.4881,1.1975,1.1874,1.3971,-1.7995,-3.1635,-0.99668,7.654,47.023,26.57,-6.6928,1.0984,-1.6734,7.4039,-7.5588,-7.6035,-9.8508,1.4049,1.429,9.019,-1.1543,-1.1659,-0.17108,5.5915,5.586,1.744,-7.2372,1.5079,-1.2697,6.3549,-6.6755,15.98,-0.13237,1.2123,-11.821,112.26,-1.072,2.7289,-6.6867,15.344,-0.15811,1.236,-10.304,239.65,-0.66805,1.8451,-2.9075,3.1942,-0.62807,3.243,-2.7924,2.0541,-0.62593,4.4584,-3.7699,4.3871,-0.38514,2.4792,-6.0603,0.65477,-2.4198,11.922,-3.4026,1.7443,-0.76647,5.7345,-4.3669,3.5965,-0.47361,2.9895,-8.429,1.6016,-1.0134,5.2943,0
-6.7516,-6.6788,-7.047,1.2679,1.2108,1.2158,-2.6948,-2.7988,-1.4971,37.072,40.508,7.1759,-6.8491,1.3318,-1.3599,5.8929,-5.8014,-5.8234,-5.8753,1.3763,1.4908,1.4576,-1.3109,-1.1829,-1.2814,5.9358,5.6554,5.9003,-5.2553,1.1194,-1.4526,7.0373,-2.32,1.0505,-0.025734,3.1168,-2.8404,2.0184,-0.64026,4.5545,-2.6357,1.0068,-0.042289,3.3739,4.8334,3.0112,-0.34909,4.2637,-2.3737,1.7955,-1.1001,5.3805,-1.3638,1.6512,-0.6445,5.6483,-1.4662,1.4926,-1.0625,6.103,-6.8283,1.315,-1.5261,6.4761,-1.5913,2.0548,-0.48051,5.0309,-1.7199,1.7322,-0.89657,5.1674,-7.3971,1.4286,-1.2211,5.7588,0
-5.6881,-5.4912,-5.3106,0.7976,0.8399,0.45104,-1.7635,-2.3075,-3.3805,7.1924,9.8323,20.59,-5.4903,0.68715,-2.6687,14.279,-9.2154,-8.6019,-8.5595,11.98,19.766,11.799,-0.86106,-1.2211,-1.1516,3.8902,3.3727,4.452,-7.8652,11.181,-1.0955,3.6068,-5.4691,12.596,-0.12425,1.1842,-16.767,173.1,-0.20526,1.3377,-4.3742,9.3037,-0.86973,2.0037,-12.051,172.73,-0.5823,2.1942,-9.3045,73.017,-0.95061,3.4053,-3.1567,3.919,-0.37688,1.7685,-3.2816,6.6095,-0.45969,1.8954,-5.3075,0.30021,-1.9979,15.644,-4.9946,11.489,-0.49047,1.9858,-5.0802,11.744,-0.40669,1.8818,-8.5281,2.7368,-0.34763,3.1521,0
-6.7995,-7.1788,-7.588,1.3284,1.1832,1.2467,-2.6052,-1.5414,-1.4385,36.643,6.825,6.8682,-7.0683,1.3224,-1.3667,6.7338,-8.3996,-8.1232,-7.9289,1.9055,1.6624,1.4948,-1.128,-1.229,-1.2768,5.1848,5.6931,5.804,-7.641,1.3487,-1.3384,6.0849,-3.5396,0.66715,-0.7813,4.5107,-4.448,1.4866,-1.2307,5.5483,-3.7802,0.84789,-0.59056,3.6269,1.841,2.3085,-0.6936,4.7605,-2.7048,1.599,-1.0807,5.7358,-2.546,1.744,-1.2715,6.1373,-2.5727,1.4285,-1.4626,6.47,-6.9289,0.90551,-1.8363,8.7714,-3.6345,1.7018,-0.98324,5.9251,-3.69,1.4907,-1.1893,5.6857,-8.8718,1.5067,-1.1465,5.5272,0
-6.8905,-6.4079,-6.5887,1.2539,0.62978,1.0208,-3.2363,-6.7852,-4.1378,51.729,200.8,79.062,-6.5485,0.98871,-1.94,9.6244,-8.1216,-7.94,-7.8776,1.5082,1.5392,1.4548,-1.3995,-1.3362,-1.3435,6.7997,6.8379,6.454,-7.5614,1.3644,-1.4317,6.4161,-3.4893,0.61088,-0.79391,4.0395,-4.387,1.4114,-1.315,6.0298,-3.6936,0.73362,-0.62444,3.3783,1.9128,1.9841,-0.80325,4.7021,-2.7565,1.4972,-1.1811,6.0114,-2.1014,1.4166,-1.1187,6.7867,-2.3859,1.3685,-1.4416,6.2793,-6.6143,0.77157,-2.1073,11.774,-3.2226,1.5883,-0.706,7.0276,-3.4936,1.4075,-1.2076,5.6347,-8.7985,1.454,-1.2579,6.0599,0
-7.0612,-6.5739,-7.6236,1.4027,0.74091,1.4305,-2.74,-5.6337,-1.3476,38.701,137,6.3882,-7.1289,0.8997,-1.909,9.9158,-8.2806,-8.0227,-7.9425,1.4975,1.5267,1.4588,-1.1346,-1.2205,-1.2284,5.666,5.4147,5.4893,-7.6747,1.445,-1.4701,6.7783,-3.548,0.66777,-1.1251,6.2856,-4.4436,1.5378,-1.3708,6.4434,-3.7514,0.77927,-0.81309,4.4265,1.8981,2.2498,-1.1085,7.1787,-2.778,1.555,-1.1348,5.5796,-2.3457,1.435,-1.1227,7.0499,-2.5103,1.423,-1.386,5.8688,-6.8881,1.0044,-1.6698,7.9603,-3.4607,1.5468,-0.63267,8.3502,-3.5889,1.4508,-1.3111,6.271,-8.8521,1.436,-1.2229,5.75,0
-7.4079,-7.4834,-7.8469,1.4571,1.2902,1.4273,-1.265,-2.5155,-1.3515,5.4734,34.348,6.5366,-7.4193,1.24,-1.4176,6.261,-8.4369,-8.1254,-8.0216,1.6333,1.6004,1.5186,-1.0281,-1.2028,-1.2893,4.9669,5.3156,6.0408,-7.7116,1.3528,-1.3762,6.1715,-3.5392,0.59567,-0.77583,4.3334,-4.4528,1.4683,-1.2533,5.8572,-3.7705,0.76424,-0.69292,4.0999,1.8788,2.0368,-0.58436,5.6741,-2.7168,1.6901,-1.0892,5.4107,-2.5734,1.6503,-1.3102,5.9398,-2.6265,1.4035,-1.4631,6.3825,-7.2711,1.1375,-1.5838,6.9073,-3.6548,1.6039,-1.0817,5.7642,-3.7376,1.4616,-1.2282,5.9366,-8.918,1.4407,-1.2156,5.681,0
-6.7582,-6.8038,-7.0782,1.198,0.88463,1.3044,-3.5355,-1.7834,-2.9517,57.387,8.0629,46.1,-7.2435,1.2735,-1.4236,6.2605,-8.117,-7.9055,-7.8274,1.5229,1.5405,1.3975,-1.1838,-1.3707,-1.1952,5.372,6.32,5.3036,-7.5402,1.3104,-1.3557,6.1271,-3.5005,0.62203,-0.88965,4.6103,-4.388,1.4649,-1.2968,5.8846,-3.7114,0.74337,-0.68373,3.6664,1.8511,2.0008,-0.81027,4.6868,-2.7646,1.5064,-1.0376,5.2526,-2.2091,1.3626,-1.2423,7.3897,-2.3849,1.319,-1.4079,6.4191,-6.5359,0.73063,-1.6954,8.4971,-3.313,1.5081,-0.68049,7.5251,-3.4976,1.4568,-1.305,6.5646,-8.7633,1.4695,-1.3119,6.2166,0
-6.8055,-6.4528,-7.4459,1.326,0.81842,1.4004,-4.3828,-5.0005,-1.333,80.903,111.8,6.1004,-7.0534,0.93117,-1.8118,8.6505,-8.2195,-8.0034,-7.8988,1.5633,1.538,1.4319,-1.2699,-1.2335,-1.2805,6.4139,5.4808,5.6763,-7.5919,1.2836,-1.3239,5.7582,-3.5262,0.58723,-1.0151,5.3229,-4.3992,1.4362,-1.2871,5.8665,-3.7447,0.71179,-0.81931,4.1053,1.9003,2.0235,-1.0217,5.7133,-2.8155,1.6021,-1.1425,5.5555,-2.2778,1.2982,-1.2891,5.8558,-2.4184,1.2631,-1.4725,6.6941,-6.4861,0.54374,-1.4772,7.5343,-3.3822,1.4135,-1.1084,6.1093,-3.5385,1.3949,-1.3262,6.5176,-8.8306,1.4173,-1.2319,5.794,0
-7.0508,-7.3552,-6.0325,1.0963,1.2722,0.32112,-4.7202,-2.7372,-3.4333,99.067,39.989,22.872,-6.8896,1.0677,-1.6763,7.1475,-8.4545,-8.046,-7.9896,1.7665,1.5685,1.4517,-1.0445,-1.2501,-1.2203,4.9607,5.7493,5.3814,-7.667,1.3439,-1.4445,6.654,-3.533,0.60445,-0.76026,3.9008,-4.4363,1.4808,-1.2939,5.8459,-3.7594,0.76968,-0.69834,3.7188,1.9674,1.8915,-0.72408,4.2581,-2.7509,1.5329,-1.1157,5.8057,-2.3575,1.4999,-0.6957,7.9327,-2.48,1.2975,-1.3877,6.2611,-7.0757,1.1221,-1.5746,6.9442,-3.4943,1.7544,0.033806,10.894,-3.6429,1.4162,-1.2322,5.9928,-8.8751,1.4356,-1.173,5.4951,0
-6.9463,-6.6577,-5.6996,1.088,0.8753,0.12556,-5.4586,-4.7744,-2.8723,119.07,99.856,24.034,-6.5155,1.1508,-1.8499,8.5479,-8.3757,-8.0466,-7.898,1.6483,1.6947,1.4168,-1.0724,-1.3495,-1.2075,5.0531,6.3214,5.5618,-7.6054,1.3024,-1.2802,5.4068,-3.4815,0.57806,-0.83415,4.3098,-4.4199,1.4889,-1.3317,6.0721,-3.6891,0.71008,-0.71915,3.7483,1.9722,1.924,-0.78777,4.4689,-2.7398,1.5533,-1.1065,5.573,-2.2657,1.3341,-1.2108,6.4269,-2.3814,1.3101,-1.5018,6.6741,-7.0412,1.182,-1.621,7.0361,-3.417,1.5478,-0.91404,6.7651,-3.5052,1.4254,-1.2578,6.0906,-8.7905,1.4239,-1.2376,5.8128,0
-6.9872,-6.8769,-7.7536,1.2382,0.96903,1.2582,-4.1817,-1.8562,-1.4248,79.999,8.6274,6.6489,-6.618,0.99141,-2.0698,9.428,-8.5462,-8.0278,-7.9457,1.7907,1.509,1.3791,-1.1241,-1.254,-1.3963,5.3092,5.6974,6.43,-7.7205,1.351,-1.2863,5.7602,-3.5709,0.57997,-0.98095,5.332,-4.4921,1.5185,-1.3031,5.9036,-3.7439,0.61539,-0.8055,4.9003,1.794,2.05,-1.0593,5.6719,-2.8614,1.6908,-0.9813,4.8477,-2.3989,1.4753,-1.6457,7.7537,-2.4405,1.3053,-1.5395,6.6129,-7.0039,1.102,-1.9671,8.9541,-3.6222,1.5372,-1.0137,6.2028,-3.5919,1.4752,-1.2572,6.0944,-8.8655,1.4948,-1.2245,5.7305,0
-6.7913,-5.3238,-6.7391,1.1353,0.26153,1.1461,-1.6412,-15.505,-1.5659,7.3929,831.16,7.0152,-6.4409,1.2527,-1.5207,6.8458,-5.9412,-5.8119,-5.8625,1.3306,1.5234,1.4167,-1.3546,-1.1809,-1.1898,6.4182,5.6079,5.6811,-5.2859,1.1212,-1.4091,7.0071,-2.2984,1.0227,-0.035577,3.2189,-2.8185,2.0241,-0.60439,4.3966,-2.6189,0.98176,-0.030788,3.2741,4.9635,3.4599,-0.037987,3.8736,-2.3863,1.8166,-1.0619,5.0929,-1.525,1.7387,-0.84369,6.1232,-1.5921,1.3997,-1.0914,6.2659,-6.889,1.2969,-1.6319,7.619,-1.7523,2.1002,-0.51787,4.4124,-1.8585,1.8123,-0.88623,4.8924,-7.4209,1.3735,-1.267,5.9317,0
-6.8171,-6.9414,-7.738,1.2474,1.1197,1.2953,-2.9262,-1.7394,-1.3242,43.83,8.5876,5.7497,-6.452,0.8956,-2.1078,9.4096,-7.1194,-6.9883,-7.2376,1.8655,1.646,1.5987,-1.0734,-1.0826,-1.2262,4.7947,5.119,6.4676,-6.7703,1.6148,-1.1617,5.4443,-3.5633,0.60323,-1.0252,5.6885,-4.4284,1.5047,-1.3205,5.9055,-3.7582,0.65302,-0.80502,5.0655,1.8691,1.9964,-1.1522,6.1478,-2.807,1.6697,-0.98764,4.8943,-2.215,1.267,-1.201,6.5905,-2.3241,1.3546,-1.5109,6.9069,-7.0614,1.157,-1.9101,8.5239,-2.8789,1.702,-0.65451,5.1026,-2.9947,1.6085,-0.97437,5.071,-8.2457,1.4352,-1.3266,6.248,0
-6.9615,-7.1083,-7.5171,1.3389,1.078,1.4151,-2.5328,-3.015,-1.2087,33.036,47.733,5.4197,-7.2195,1.4305,-1.3897,5.7408,-8.5784,-8.1735,-8.1042,1.873,1.4844,1.4577,-1.0782,-1.2445,-1.2957,4.96,5.6939,6.0049,-7.8261,1.3574,-1.3995,6.5435,-3.6123,0.66717,-0.75186,4.4087,-4.462,1.4845,-1.2652,5.8297,-3.8726,0.82751,-0.48034,3.3777,2.1029,2.263,-0.72741,4.7522,-2.7988,1.6628,-1.0572,5.1764,-2.4545,1.4266,-1.2369,5.9967,-2.5838,1.385,-1.4458,6.9477,-6.5778,0.51249,-1.9052,10.723,-3.6258,1.582,-0.98543,5.5517,-3.7183,1.558,-1.1996,6.0743,-9.0944,1.4824,-1.2246,5.9289,0
-6.809,-5.9584,-6.7437,1.1719,0.40937,1.129,-1.6844,-12.229,-1.7382,7.341,494.51,7.9077,-6.4544,1.1629,-1.8648,8.2792,-8.1515,-7.912,-7.8924,1.5152,1.5403,1.4982,-1.2397,-1.1674,-1.2762,5.7744,5.1045,5.7662,-7.5673,1.3698,-1.4314,6.6764,-3.5009,0.62682,-0.87168,4.466,-4.3938,1.4343,-1.2967,6.082,-3.7125,0.7574,-0.62952,3.2991,1.8248,2.096,-0.80753,4.9222,-2.8077,1.5282,-1.1367,5.864,-2.055,1.53,-0.90847,6.6573,-2.4088,1.4219,-1.4951,6.7332,-6.4145,0.56972,-1.8617,10.022,-3.1681,1.6504,-0.45327,7.1868,-3.4957,1.4484,-1.2585,6.0695,-8.7804,1.4257,-1.1577,5.2307,0
-6.8397,-7.3487,-6.9838,1.1777,1.3411,1.0523,-1.5645,-2.4644,-3.2565,7.1439,33.357,53.673,-6.6864,1.0174,-1.6312,7.5807,-8.2214,-8.1412,-8.1155,1.3427,1.3705,1.3414,-1.3664,-1.4082,-1.3617,6.3267,6.5409,6.4786,-7.8569,1.3605,-1.3582,6.229,-3.6786,0.7724,-0.42705,3.4044,-4.5147,1.432,-1.2931,6.1775,-3.9559,1.01,-0.22526,2.7365,1.932,2.1797,-0.55831,4.0636,-2.7771,1.5791,-1.1057,5.4817,-2.5205,1.7944,-0.48108,6.1726,-2.7055,1.3557,-1.2462,6.1508,-6.4888,0.51913,-2.2355,14.44,-3.5561,1.8637,-0.099934,7.5347,-3.7634,1.4797,-1.0466,5.2512,-8.9972,1.4109,-1.1541,5.8605,0
-6.916,-6.8144,-7.5658,1.3897,0.85301,1.3852,-3.5569,-4.0363,-1.2964,62.884,85.696,5.7003,-7.1443,1.1696,-1.6828,7.779,-8.5181,-8.1477,-8.0786,1.7961,1.5153,1.4534,-1.0846,-1.2814,-1.3442,5.1208,5.7921,6.6693,-7.7676,1.3346,-1.4345,6.8213,-3.578,0.67279,-0.772,4.4196,-4.4237,1.4723,-1.3401,6.4048,-3.8213,0.8201,-0.5295,3.5682,2.1743,2.0869,-0.65193,4.6702,-2.8362,1.6409,-1.1148,5.637,-2.3503,1.6788,-0.76895,6.6349,-2.5337,1.3486,-1.5414,7.0943,-6.6064,0.64994,-1.7128,10.075,-3.4831,1.8617,-0.31987,7.2468,-3.6719,1.5026,-1.1699,5.6733,-9.0273,1.4789,-1.2329,6.2323,0
-6.8034,-7.0817,-7.4598,1.3777,1.0251,1.343,-4.4223,-1.7171,-2.7958,87.03,8.2516,44.663,-6.6778,0.99344,-1.5629,7.566,-8.1668,-7.9307,-7.8453,1.582,1.4655,1.4651,-1.1725,-1.1871,-1.2185,5.5944,5.3413,5.2002,-7.5329,1.3271,-1.34,5.7952,-3.4624,0.61987,-0.74887,4.1643,-4.3639,1.3996,-1.2912,6.0855,-3.6809,0.76974,-0.56871,3.2982,2.0821,2.159,-0.56469,4.2514,-2.7714,1.575,-1.0736,5.1006,-2.1592,1.4001,-1.3319,8.6374,-2.311,1.2871,-1.5636,7.0736,-6.9731,1.1893,-1.7258,8.7016,-3.2475,1.551,-0.82487,7.0012,-3.4148,1.4184,-1.2864,6.0668,-8.7486,1.4698,-1.209,5.8024,0
-6.8413,-6.0325,-7.4422,1.5827,0.62564,1.4461,-2.1905,-6.7093,-1.1026,28.334,177.33,4.941,-6.8478,1.1057,-1.7371,7.9037,-7.6003,-7.6047,-7.6038,1.285,1.273,1.2956,-1.3398,-1.3491,-1.3491,5.8249,6.0515,6.4184,-7.4117,1.2933,-1.3224,5.9604,-3.633,0.84383,-0.34692,3.1318,-4.5088,1.4942,-1.2367,5.9874,-3.8422,1.0064,-0.20824,2.6827,1.8611,2.2713,-0.61912,4.4441,-2.7177,1.5742,-1.0875,5.1373,-2.4136,1.5045,-0.89597,5.3364,-2.4667,1.3992,-1.3771,6.8068,-6.4908,0.62,-2.1415,11.297,-3.2587,1.6532,-0.87015,6.4869,-3.3407,1.4468,-1.1926,5.8098,-8.6979,1.4694,-1.2035,5.7468,0
-6.717,-6.7152,-7.025,1.2968,0.86508,1.3585,-2.8406,-1.7493,-1.5981,41.124,8.1214,7.4643,-7.0112,1.5245,-1.4123,6.1652,-8.3463,-7.9677,-7.9476,1.7598,1.4732,1.4589,-1.0462,-1.2455,-1.3452,4.9082,5.7651,6.0987,-7.627,1.3592,-1.4354,6.8764,-3.5573,0.64216,-0.76821,4.3449,-4.4502,1.4842,-1.274,5.7015,-3.7866,0.78477,-0.50711,3.1957,1.9022,2.1541,-0.61128,4.1393,-2.8082,1.6973,-1.1229,5.459,-2.3086,1.3723,-1.3551,7.1173,-2.4629,1.2949,-1.3541,6.245,-6.2967,0.48353,-2.1479,13.394,-3.4792,1.5245,-0.88464,5.6411,-3.6164,1.5342,-1.2071,6.0238,-8.8189,1.4696,-1.1955,5.7848,0
